"dataset","column_name","completeness"
"Annual District Birth Extract","ANNUALRECORD_IND",1
"Annual District Birth Extract","COUNTBIRTH",1
"Annual District Birth Extract","ALF_E",0.994142580246651
"Annual District Birth Extract","ALF_STS_CD",1
"Annual District Birth Extract","WOB",1
"Annual District Birth Extract","BIRTH_REG_DT",1
"Annual District Birth Extract","BIRTH_REG_DT_VALID",1
"Annual District Birth Extract","NENONATE_SEX_CD",1
"Annual District Birth Extract","BIRTH_WEIGHT",0.9997937291417
"Annual District Birth Extract","BIRTH_MARRIAGE_IND_CD",1
"Annual District Birth Extract","COMMUNAL_ESTABLISHMENT_CD_E",1
"Annual District Birth Extract","BIRTH_ESTABLISHMENT_TYPE_CD",0.99552706127926
"Annual District Birth Extract","MATERNITYTABULATION_IND_CD",0.985296475122501
"Annual District Birth Extract","MULTIPLEBIRTH_IND_CD",0.0290539230138863
"Annual District Birth Extract","MULTIPLEBIRTH_TYPE_CD",0.0290505599020662
"Annual District Birth Extract","BIRTH_URBANRURAL_CD",0.974593932273654
"Annual District Birth Extract","BIRTHSTATS_CURR_CENSUS_LSOA_CD",0.974593932273654
"Annual District Birth Extract","BIRTHSTATS_CURR_CENSUS_LA_CD",0.974593932273654
"Annual District Birth Extract","BIRTHSTATS_CURR_CENSUS_LA_PREV_CD",0.974479586471771
"Annual District Birth Extract","BIRTHSTATS_CURR_CENSUS_COUNTRY_CD",0.974593932273654
"Annual District Birth Extract","BIRTHSTATS_CURR_CENSUS_HEALTH_ORG_CD",0.974593932273654
"Annual District Birth Extract","BIRTHSTATS_CURR_CENSUS_HEALTH_ORG_PREV_CD",0.937505535121537
"Annual District Birth Extract","BIRTHSTATS_PREV_CENSUS_LSOA_CD",0.974419050459009
"Annual District Birth Extract","BIRTHSTATS_PREV_CENSUS_LA_CD",0.974419050459009
"Annual District Birth Extract","BIRTHSTATS_PREV_CENSUS_LA_PREV_CD",0.974419050459009
"Annual District Birth Extract","BIRTHSTATS_PREV_CENSUS_COUNTRY_CD",0.974419050459009
"Annual District Birth Extract","BIRTHSTATS_PREV_CENSUS_HEALTH_ORG_CD",0.974419050459009
"Annual District Birth Extract","BIRTHSTATS_PREV_CENSUS_HEALTH_ORG_PREV_CD",0.646011181225765
"Annual District Birth Extract","BIRTH_COUNTY_CD",0.974593932273654
"Annual District Birth Extract","BIRTH_COUNTY_DISTRICT_CD",0.974593932273654
"Annual District Birth Extract","BIRTH_COUNTYANDCOUNTY_DISTRICT_CD",0.974593932273654
"Annual District Birth Extract","BIRTH_SHA_CD",0.974593932273654
"Annual District Birth Extract","BIRTH_HEALTH_ORG_CD",0.974593932273654
"Annual District Birth Extract","BIRTH_CCG_CD",0.0370883971521169
"Annual District Birth Extract","STILLBIRTH_IND",0.00492807985372706
"Annual District Birth Extract","STILLBIRTH_DIAG_1_CD",0.00488996458643253
"Annual District Birth Extract","STILLBIRTH_DIAG_2_CD",0.0020335616138901
"Annual District Birth Extract","STILLBIRTH_DIAG_3_CD",0.000835172768659385
"Annual District Birth Extract","STILLBIRTH_DIAG_4_CD",0.000322858734730071
"Annual District Birth Extract","STILLBIRTH_DIAG_5_CD",0.000150218994631352
"Annual District Birth Extract","STILLBIRTH_DIAG_6_CD",0.0000347521554744174
"Annual District Birth Extract","STILLBIRTH_DIAG_7_CD",0.000011210372733683
"Annual District Birth Extract","STILLBIRTH_DIAG_8_CD",0.00000448414909347321
"Annual District Birth Extract","STILLBIRTH_DIAG_9_CD",0
"Annual District Birth Extract","STILLBIRTH_DIAG_10_CD",0
"Annual District Birth Extract","STILLBIRTH_DIAG_11_CD",0
"Annual District Birth Extract","STILLBIRTH_DIAG_12_CD",0
"Annual District Birth Extract","STILLBIRTH_DIAG_13_CD",0
"Annual District Birth Extract","STILLBIRTH_DIAG_14_CD",0
"Annual District Birth Extract","STILLBIRTH_DIAG_15_CD",0
"Annual District Birth Extract","STILLBIRTH_CAUSE_1_CD",0.00488996458643253
"Annual District Birth Extract","STILLBIRTH_CAUSE_2_CD",0.0020335616138901
"Annual District Birth Extract","STILLBIRTH_CAUSE_3_CD",0.000835172768659385
"Annual District Birth Extract","STILLBIRTH_CAUSE_4_CD",0.000322858734730071
"Annual District Birth Extract","STILLBIRTH_CAUSE_5_CD",0.000150218994631352
"Annual District Birth Extract","STILLBIRTH_CAUSE_6_CD",0.0000347521554744174
"Annual District Birth Extract","STILLBIRTH_CAUSE_7_CD",0.000011210372733683
"Annual District Birth Extract","STILLBIRTH_CAUSE_8_CD",0.00000448414909347321
"Annual District Birth Extract","STILLBIRTH_CAUSE_9_CD",0
"Annual District Birth Extract","STILLBIRTH_CAUSE_10_CD",0
"Annual District Birth Extract","STILLBIRTH_CAUSE_11_CD",0
"Annual District Birth Extract","STILLBIRTH_CAUSE_12_CD",0
"Annual District Birth Extract","STILLBIRTH_CAUSE_13_CD",0
"Annual District Birth Extract","STILLBIRTH_CAUSE_14_CD",0
"Annual District Birth Extract","STILLBIRTH_CAUSE_15_CD",0
"Annual District Birth Extract","MOTHER_BIRTHCOUNTRY_CD",1
"Annual District Birth Extract","MOTHER_SOCIOECONOMIC_CLASS_CD",0.104500852548846
"Annual District Birth Extract","MOTHER_OCC_CLASS_CD",0.1044986104743
"Annual District Birth Extract","MOTHER_URBANRURAL_CD",1
"Annual District Birth Extract","MOTHERSTATS_CURR_CENSUS_LSOA_CD",1
"Annual District Birth Extract","MOTHERSTATS_CURR_CENSUS_LA_CD",1
"Annual District Birth Extract","MOTHERSTATS_CURR_CENSUS_LA_PREV_CD",1
"Annual District Birth Extract","MOTHERSTATS_CURR_CENSUS_COUNTRY_CD",1
"Annual District Birth Extract","MOTHERSTATS_CURR_CENSUS_HEALTH_ORG_CD",1
"Annual District Birth Extract","MOTHERSTATS_CURR_CENSUS_HEALTH_ORG_PREV_CD",0.999995515850907
"Annual District Birth Extract","MOTHERSTATS_PREV_CENSUS_LSOA_CD",0.990657275363749
"Annual District Birth Extract","MOTHERSTATS_PREV_CENSUS_LA_CD",0.990657275363749
"Annual District Birth Extract","MOTHERSTATS_PREV_CENSUS_LA_PREV_CD",0.990657275363749
"Annual District Birth Extract","MOTHERSTATS_PREV_CENSUS_COUNTRY_CD",0.990657275363749
"Annual District Birth Extract","MOTHERSTATS_PREV_CENSUS_HEALTH_ORG_CD",0.990657275363749
"Annual District Birth Extract","MOTHERSTATS_PREV_CENSUS_HEALTH_ORG_PREV_CD",0.7225914794441
"Annual District Birth Extract","MOTHER_POSTCODE_IMPUTATION_IND_CD",0.0000123314100070513
"Annual District Birth Extract","MOTHER_COUNTY_CD",0.999998878962727
"Annual District Birth Extract","MOTHER_COUNTYDISTRICT_CD",0.999998878962727
"Annual District Birth Extract","MOTHER_COUNTYANDCOUNTYDISTRICT_CD",0.999998878962727
"Annual District Birth Extract","MOTHER_GOVERNMENTOFFICEREGION_CD",0.999998878962727
"Annual District Birth Extract","MOTHER_WARD_CD",0.999494412189711
"Annual District Birth Extract","MOTHER_SHA_CD",0.999998878962727
"Annual District Birth Extract","MOTHER_HEALTH_ORG_CD",0.999998878962727
"Annual District Birth Extract","MOTHER_CCG_CD",0
"Annual District Birth Extract","MOTHER_LSOA_CD",0.999997757925453
"Annual District Birth Extract","FATHER_BIRTHCOUNTRY_CD",0.926822049906337
"Annual District Birth Extract","FATHER_SOCIOECONOMIC_CLASS_CD",0.0955740327410146
"Annual District Birth Extract","FATHER_OCC_CLASS_CD",0.095575153778288
"Annual District Birth Extract","AVAIL_FROM_DT",1
"Annual District Death Daily","ALF_E",0.994397396545986
"Annual District Death Daily","ALF_STS_CD",1
"Annual District Death Daily","DOB",0.999833586036019
"Annual District Death Daily","DEATH_DT",1
"Annual District Death Daily","SHA_OF_RESIDENCE",0.99967641729226
"Annual District Death Daily","PCT_OF_RESIDENCE",0.99967641729226
"Annual District Death Daily","DT_REG",1
"Annual District Death Daily","SEX",1
"Annual District Death Daily","UNDERLYING_CAUSE",1
"Annual District Death Daily","CAUSE_CD_1",1
"Annual District Death Daily","CAUSE_CD_2",0.785030139417921
"Annual District Death Daily","CAUSE_CD_3",0.537045597426131
"Annual District Death Daily","CAUSE_CD_4",0.320374616323361
"Annual District Death Daily","CAUSE_CD_5",0.171868643911098
"Annual District Death Daily","CAUSE_CD_6",0.0831884915498687
"Annual District Death Daily","CAUSE_CD_7",0.0385340778817351
"Annual District Death Daily","CAUSE_CD_8",0.0174179948966384
"Annual District Death Daily","PLACE_OF_DEATH_CD",1
"Annual District Death Daily","NHS_IND",1
"Annual District Death Daily","ESTTYPED",1
"Annual District Death Daily","AGE_C",1
"Annual District Death Daily","AGE_C_UNIT",1
"Annual District Death Daily","SECCATDM",1
"Annual District Death Daily","SECCATHF",1
"Annual District Death Daily","SOC2KDM",1
"Annual District Death Daily","SOC2KHF",1
"Annual District Death Daily","RETINDM",0.980298435708739
"Annual District Death Daily","RETINHF",0.74669021116083
"Annual District Death Daily","GOR9R",0.99967641729226
"Annual District Death Daily","UTLA9R",0.99967641729226
"Annual District Death Daily","CTYR",0.99967641729226
"Annual District Death Daily","CCCG9R",0.99967641729226
"Annual District Death Daily","LSOAR",0.99967641729226
"Annual District Death Daily","WARD9R",0.99967641729226
"Annual District Death Daily","CORONER_AREA",0.163159646462779
"Annual District Death Daily","INQUEST_DATE",0.0498594726526386
"Annual District Death Daily","ICD10SC",0.0433600828371732
"Annual District Death Daily","CAUSE_ROW_1",0.00217262675196923
"Annual District Death Daily","CAUSE_ROW_2",0.0017011205206908
"Annual District Death Daily","CAUSE_ROW_3",0.00118338818830665
"Annual District Death Daily","CAUSE_ROW_4",0.000647165415480197
"Annual District Death Daily","CAUSE_ROW_5",0.000314337487518953
"Annual District Death Daily","CAUSE_ROW_6",0.000175659184201768
"Annual District Death Daily","CAUSE_ROW_7",0.0000924522022114567
"Annual District Death Daily","CAUSE_ROW_8",0.000055471321326874
"Annual District Death Daily","A",0.0164472467734181
"Annual District Death Daily","FIRSTINSERTED",1
"Annual District Death Daily","LASTUPDATED",1
"Annual District Death Daily","AVAIL_FROM_DT",1
"Annual District Death Extract","DEATH_ANNUALRECORD_IND_CD",0.966036503266882
"Annual District Death Extract","ALF_E",0.961503509431969
"Annual District Death Extract","ALF_STS_CD",1
"Annual District Death Extract","COUNT_DEATH",1
"Annual District Death Extract","DEATH_DT",0.999984907987232
"Annual District Death Extract","DEATH_DT_VALID",1
"Annual District Death Extract","DEATH_REG_DT",1
"Annual District Death Extract","DEATH_REG_DT_VALID",1
"Annual District Death Extract","NEONATAL_IND_FLG",1
"Annual District Death Extract","DEC_URBANRURAL_CD",0.999997843998176
"Annual District Death Extract","DEC_STATS_CURR_CENSUS_LSOA_CD",0.999997843998176
"Annual District Death Extract","DEC_STATS_CURR_CENSUS_LA_CD",0.999997843998176
"Annual District Death Extract","DEC_STATS_CURR_CENSUS_LA_PREVIOUS_CD",0.999997843998176
"Annual District Death Extract","DEC_STATS_CURR_CENSUS_COUNTRY_CD",0.999997843998176
"Annual District Death Extract","DEC_STATS_CURR_CENSUS_HEALTH_ORG_CD",0.999997843998176
"Annual District Death Extract","DEC_STATS_CURR_CENSUS_HEALTH_ORG_PREVIOUS_CD",0.999988141989968
"Annual District Death Extract","DEC_STATS_PREV_CENSUS_LSOA_CD",0.99863956284907
"Annual District Death Extract","DEC_STATS_PREV_CENSUS_LA_CD",0.99863956284907
"Annual District Death Extract","DEC_STATS_PREV_CENSUS_LA_PREV_CD",0.99863956284907
"Annual District Death Extract","DEC_STATS_PREV_CENSUS_COUNTRY_CD",0.99863956284907
"Annual District Death Extract","DEC_STATS_PREV_CENSUS_HEALTH_ORG_CD",0.99863956284907
"Annual District Death Extract","DEC_STATS_PREV_CENSUS_HEALTH_ORG_PREV_CD",0.725067725407296
"Annual District Death Extract","DEC_SHA_CD",0.95012089780228
"Annual District Death Extract","DEC_HEALTH_ORG_CD",0.95012089780228
"Annual District Death Extract","DEC_SEX_CD",1
"Annual District Death Extract","DEATHCAUSE_DIAG_UNDERLYING_CD",0.997588511959881
"Annual District Death Extract","DEATHCAUSE_DIAG_1_CD",0.999998921999088
"Annual District Death Extract","DEATHCAUSE_DIAG_2_CD",0.760219179145426
"Annual District Death Extract","DEATHCAUSE_DIAG_3_CD",0.42411682080283
"Annual District Death Extract","DEATHCAUSE_DIAG_4_CD",0.206907183043477
"Annual District Death Extract","DEATHCAUSE_DIAG_5_CD",0.0925172722696123
"Annual District Death Extract","DEATHCAUSE_DIAG_6_CD",0.0391400571124883
"Annual District Death Extract","DEATHCAUSE_DIAG_7_CD",0.0160093915439452
