date_y,date_w,Type,N,production_date,table_name
2018,40,N_distinct_id,9459,2022-05-30,deaths
2019,50,N_row,11675,2022-05-30,deaths
2019,50,N_valid_id,11673,2022-05-30,deaths
2019,50,N_distinct_id,11672,2022-05-30,deaths
2022,16,N_row,9579,2022-05-30,deaths
2022,16,N_valid_id,9327,2022-05-30,deaths
2022,16,N_distinct_id,9326,2022-05-30,deaths
2020,17,N_row,17782,2022-05-30,deaths
2020,17,N_valid_id,17776,2022-05-30,deaths
2020,17,N_distinct_id,17775,2022-05-30,deaths
2020,12,N_row,11955,2022-05-30,deaths
2020,12,N_valid_id,11950,2022-05-30,deaths
2020,12,N_distinct_id,11950,2022-05-30,deaths
2022,12,N_row,10204,2022-05-30,deaths
2022,12,N_valid_id,10186,2022-05-30,deaths
2022,12,N_distinct_id,10186,2022-05-30,deaths
2021,17,N_row,9272,2022-05-30,deaths
2021,17,N_valid_id,9270,2022-05-30,deaths
2021,17,N_distinct_id,9270,2022-05-30,deaths
2020,22,N_row,10210,2022-05-30,deaths
2020,22,N_valid_id,10208,2022-05-30,deaths
2020,22,N_distinct_id,10208,2022-05-30,deaths
2020,43,N_row,11083,2022-05-30,deaths
2020,43,N_valid_id,11082,2022-05-30,deaths
2020,43,N_distinct_id,11082,2022-05-30,deaths
2021,26,N_row,9509,2022-05-30,deaths
2021,26,N_valid_id,9501,2022-05-30,deaths
2021,26,N_distinct_id,9501,2022-05-30,deaths
2021,2,N_row,18651,2022-05-30,deaths
2021,2,N_valid_id,18644,2022-05-30,deaths
2021,2,N_distinct_id,18643,2022-05-30,deaths
2020,8,N_row,10784,2022-05-30,deaths
2020,8,N_valid_id,10782,2022-05-30,deaths
2020,8,N_distinct_id,10782,2022-05-30,deaths
2021,14,N_row,9346,2022-05-30,deaths
2021,14,N_valid_id,9341,2022-05-30,deaths
2021,14,N_distinct_id,9341,2022-05-30,deaths
2018,49,N_row,10400,2022-05-30,deaths
2018,49,N_valid_id,10400,2022-05-30,deaths
2018,49,N_distinct_id,10400,2022-05-30,deaths
2020,14,N_row,19489,2022-05-30,deaths
2020,14,N_valid_id,19485,2022-05-30,deaths
2020,14,N_distinct_id,19485,2022-05-30,deaths
2019,3,N_row,11507,2022-05-30,deaths
2019,3,N_valid_id,11504,2022-05-30,deaths
2019,3,N_distinct_id,11504,2022-05-30,deaths
2021,24,N_row,9158,2022-05-30,deaths
2021,24,N_valid_id,9153,2022-05-30,deaths
2021,24,N_distinct_id,9152,2022-05-30,deaths
2018,50,N_row,10462,2022-05-30,deaths
2018,50,N_valid_id,10460,2022-05-30,deaths
2018,50,N_distinct_id,10460,2022-05-30,deaths
2019,18,N_row,9607,2022-05-30,deaths
2019,18,N_valid_id,9603,2022-05-30,deaths
2019,18,N_distinct_id,9603,2022-05-30,deaths
2020,3,N_row,11387,2022-05-30,deaths
2020,3,N_valid_id,11384,2022-05-30,deaths
2020,3,N_distinct_id,11383,2022-05-30,deaths
2020,39,N_row,9752,2022-05-30,deaths
2020,39,N_valid_id,9749,2022-05-30,deaths
2020,39,N_distinct_id,9749,2022-05-30,deaths
2021,38,N_row,10118,2022-05-30,deaths
2021,38,N_valid_id,10110,2022-05-30,deaths
2021,38,N_distinct_id,10110,2022-05-30,deaths
2022,5,N_row,10937,2022-05-30,deaths
2022,5,N_valid_id,10921,2022-05-30,deaths
2022,5,N_distinct_id,10921,2022-05-30,deaths
2018,42,N_row,9339,2022-05-30,deaths
2018,42,N_valid_id,9336,2022-05-30,deaths
2018,42,N_distinct_id,9336,2022-05-30,deaths
2019,16,N_row,10556,2022-05-30,deaths
2019,16,N_valid_id,10556,2022-05-30,deaths
2019,16,N_distinct_id,10556,2022-05-30,deaths
2018,34,N_row,8743,2022-05-30,deaths
2018,34,N_valid_id,8738,2022-05-30,deaths
2018,34,N_distinct_id,8738,2022-05-30,deaths
2021,13,N_row,9356,2022-05-30,deaths
2021,13,N_valid_id,9353,2022-05-30,deaths
2021,13,N_distinct_id,9353,2022-05-30,deaths
